"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2013","5,377.88","5,382.55","5,393.93","5,373.62","6.53M","-0.09%"
"06/18/2013","5,382.55","5,393.94","5,408.05","5,380.87","9.34M","-0.21%"
"06/17/2013","5,393.94","5,365.61","5,399.86","5,365.61","13.20M","0.53%"
"06/14/2013","5,365.61","5,363.12","5,382.76","5,358.60","85.63M","0.05%"
"06/13/2013","5,363.12","5,399.90","5,399.90","5,320.94","16.91M","-0.68%"
"06/12/2013","5,399.90","5,419.12","5,419.12","5,351.81","12.73M","-0.35%"
"06/11/2013","5,419.12","5,420.84","5,425.50","5,392.21","24.98M","-0.03%"
"06/10/2013","5,420.84","5,372.56","5,426.66","5,372.56","30.76M","0.90%"
"06/07/2013","5,372.56","5,378.43","5,378.68","5,348.01","10.37M","-0.11%"
"06/06/2013","5,378.43","5,417.93","5,417.93","5,358.18","18.92M","-0.73%"
"06/05/2013","5,417.93","5,463.18","5,464.05","5,394.10","16.03M","-0.83%"
"06/04/2013","5,463.18","5,448.53","5,465.96","5,426.61","9.22M","0.27%"
"06/03/2013","5,448.53","5,395.49","5,449.43","5,362.27","13.95M","0.98%"
"05/31/2013","5,395.49","5,454.82","5,465.50","5,381.09","10.92M","-1.09%"
"05/30/2013","5,454.82","5,479.19","5,482.35","5,443.68","24.75M","-0.44%"
"05/29/2013","5,479.19","5,494.08","5,494.08","5,457.92","10.71M","-0.27%"
"05/28/2013","5,494.08","5,484.93","5,539.34","5,484.93","12.61M","0.17%"
"05/27/2013","5,484.93","5,466.22","5,530.64","5,448.25","6.65M","0.34%"
"05/24/2013","5,466.22","5,430.81","5,488.42","5,423.13","8.17M","0.65%"
"05/23/2013","5,430.81","5,455.04","5,455.04","5,365.27","17.29M","-0.44%"
"05/22/2013","5,455.04","5,390.82","5,467.69","5,369.41","21.44M","1.19%"
"05/21/2013","5,390.82","5,423.61","5,423.61","5,374.88","29.96M","-0.60%"
"05/20/2013","5,423.61","5,429.18","5,452.63","5,374.82","30.87M","-0.10%"
"05/17/2013","5,429.18","5,481.70","5,499.11","5,420.21","17.12M","-0.96%"
"05/16/2013","5,481.70","5,437.45","5,527.20","5,437.45","22.59M","0.81%"
"05/15/2013","5,437.45","5,366.31","5,442.38","5,345.58","40.67M","1.33%"
"05/14/2013","5,366.31","5,352.74","5,375.47","5,340.82","21.67M","0.25%"
"05/13/2013","5,352.74","5,294.89","5,352.76","5,217.69","33.73M","1.09%"
"05/10/2013","5,294.89","5,339.46","5,339.46","5,269.00","13.37M","-0.83%"
"05/09/2013","5,339.46","5,310.26","5,358.91","5,299.36","20.27M","0.55%"
"05/08/2013","5,310.26","5,309.75","5,318.02","5,287.84","14.38M","0.01%"
"05/07/2013","5,309.75","5,344.92","5,368.55","5,299.92","22.96M","-0.66%"
"05/03/2013","5,344.92","5,346.11","5,364.83","5,341.22","8.66M","-0.02%"
"05/02/2013","5,346.11","5,337.55","5,346.11","5,302.35","17.72M","0.16%"
"04/30/2013","5,337.55","5,339.52","5,342.22","5,294.53","15.34M","-0.04%"
"04/29/2013","5,339.52","5,320.28","5,339.52","5,308.36","19.19M","0.36%"
"04/26/2013","5,320.28","5,312.49","5,331.00","5,302.67","7.16M","0.15%"
"04/25/2013","5,312.49","5,345.12","5,351.81","5,304.58","12.58M","-0.61%"
"04/24/2013","5,345.12","5,308.28","5,354.04","5,226.40","15.70M","0.69%"
"04/23/2013","5,308.28","5,359.99","5,363.45","5,307.58","12.04M","-0.96%"
"04/22/2013","5,359.99","5,364.50","5,371.14","5,350.15","9.42M","-0.08%"
"04/19/2013","5,364.50","5,370.76","5,383.37","5,354.41","19.37M","-0.12%"
"04/18/2013","5,370.76","5,417.30","5,417.30","5,370.76","12.18M","-0.86%"
"04/17/2013","5,417.30","5,449.23","5,465.10","5,395.69","10.16M","-0.59%"
"04/16/2013","5,449.23","5,393.73","5,450.12","5,352.42","15.66M","1.03%"
"04/15/2013","5,393.73","5,466.19","5,470.77","5,371.23","11.34M","-1.33%"
"04/12/2013","5,466.19","5,462.44","5,481.08","5,436.53","33.58M","0.07%"
"04/11/2013","5,462.44","5,458.15","5,534.46","5,440.89","24.31M","0.08%"
"04/10/2013","5,458.15","5,539.78","5,539.78","5,445.43","8.90M","-1.47%"
"04/09/2013","5,539.78","5,562.28","5,562.28","5,525.45","8.38M","-0.40%"
"04/08/2013","5,562.28","5,604.25","5,604.25","5,539.05","9.44M","-0.75%"
"04/05/2013","5,604.25","5,659.19","5,659.19","5,590.12","15.20M","-0.97%"
"04/04/2013","5,659.19","5,687.20","5,687.45","5,638.77","11.09M","-0.49%"
"04/03/2013","5,687.20","5,680.23","5,688.10","5,652.59","10.95M","0.12%"
"04/02/2013","5,680.23","5,635.98","5,680.23","5,606.67","10.57M","0.79%"
"04/01/2013","5,635.98","5,637.12","5,640.36","5,612.43","3.34M","-0.02%"
"03/29/2013","5,637.12","5,679.30","5,706.66","5,633.18","4.93M","-0.74%"
"03/28/2013","5,679.30","5,670.95","5,712.97","5,655.64","45.35M","0.15%"
"03/27/2013","5,670.95","5,736.55","5,738.77","5,642.50","21.93M","-1.14%"
"03/26/2013","5,736.55","5,664.73","5,736.61","5,664.73","19.26M","1.27%"
"03/25/2013","5,664.73","5,655.83","5,676.93","5,643.59","12.06M","0.16%"
"03/22/2013","5,655.83","5,686.84","5,686.84","5,630.51","9.55M","-0.55%"
"03/21/2013","5,686.84","5,747.18","5,749.60","5,685.80","5.42M","-1.05%"
"03/20/2013","5,747.18","5,732.01","5,756.53","5,709.01","28.84M","0.26%"
"03/19/2013","5,732.01","5,682.49","5,732.01","5,667.46","5.28M","0.87%"
"03/18/2013","5,682.49","5,753.17","5,753.17","5,648.66","15.65M","-1.23%"
"03/15/2013","5,753.17","5,758.61","5,765.58","5,742.67","19.20M","-0.09%"
"03/14/2013","5,758.61","5,726.38","5,782.68","5,720.90","24.88M","0.56%"
"03/13/2013","5,726.38","5,721.82","5,729.89","5,702.04","14.67M","0.08%"
"03/12/2013","5,721.82","5,684.23","5,721.98","5,684.11","9.96M","0.66%"
"03/11/2013","5,684.23","5,693.39","5,719.84","5,663.27","11.76M","-0.16%"
"03/08/2013","5,693.39","5,662.77","5,704.60","5,656.68","30.52M","0.54%"
"03/07/2013","5,662.77","5,656.68","5,664.85","5,644.19","13.98M","0.11%"
"03/06/2013","5,656.68","5,620.88","5,678.02","5,620.22","37.79M","0.64%"
"03/05/2013","5,620.88","5,597.40","5,622.68","5,586.83","35.55M","0.42%"
"03/04/2013","5,597.40","5,624.71","5,624.71","5,576.97","9.76M","-0.49%"
"03/01/2013","5,624.71","5,654.11","5,671.06","5,616.64","13.80M","-0.52%"
"02/28/2013","5,654.11","5,610.56","5,680.01","5,610.56","21.15M","0.78%"
"02/27/2013","5,610.56","5,554.84","5,612.52","5,554.84","11.28M","1.00%"
"02/26/2013","5,554.84","5,572.60","5,572.60","5,537.36","18.19M","-0.32%"
"02/25/2013","5,572.60","5,569.91","5,585.55","5,555.33","18.67M","0.05%"
"02/22/2013","5,569.91","5,535.47","5,578.56","5,523.41","23.86M","0.62%"
"02/21/2013","5,535.47","5,559.60","5,559.60","5,513.73","9.71M","-0.43%"
"02/20/2013","5,559.60","5,503.84","5,577.28","5,503.84","11.50M","1.01%"
"02/19/2013","5,503.84","5,488.45","5,512.07","5,480.59","10.04M","0.28%"
"02/18/2013","5,488.45","5,481.98","5,506.55","5,466.53","8.49M","0.12%"
"02/15/2013","5,481.98","5,469.25","5,508.69","5,454.12","19.42M","0.23%"
"02/14/2013","5,469.25","5,483.52","5,519.54","5,469.25","5.99M","-0.26%"
"02/13/2013","5,483.52","5,500.62","5,506.81","5,453.06","5.66M","-0.31%"
"02/12/2013","5,500.62","5,561.33","5,561.33","5,500.62","17.49M","-1.09%"
"02/11/2013","5,561.33","5,562.77","5,571.35","5,548.64","8.78M","-0.03%"
"02/08/2013","5,562.77","5,587.07","5,596.17","5,538.24","9.39M","-0.43%"
"02/07/2013","5,587.07","5,599.58","5,605.90","5,575.01","14.97M","-0.22%"
"02/06/2013","5,599.58","5,607.73","5,607.73","5,584.57","20.62M","-0.15%"
"02/05/2013","5,607.73","5,583.97","5,613.29","5,583.97","11.82M","0.43%"
"02/04/2013","5,583.97","5,588.78","5,613.17","5,582.60","8.61M","-0.09%"
"02/01/2013","5,588.78","5,481.29","5,597.50","5,481.29","15.80M","1.96%"
"01/31/2013","5,481.29","5,513.22","5,517.69","5,471.53","8.91M","-0.58%"
"01/30/2013","5,513.22","5,525.97","5,557.96","5,504.18","25.33M","-0.23%"
"01/29/2013","5,525.97","5,568.52","5,569.42","5,493.89","14.64M","-0.76%"
"01/28/2013","5,568.52","5,602.16","5,607.03","5,560.58","3.00M","-0.60%"
"01/25/2013","5,602.16","5,590.60","5,603.71","5,577.77","15.99M","0.21%"
"01/24/2013","5,590.60","5,604.38","5,612.09","5,573.89","6.51M","-0.25%"
"01/23/2013","5,604.38","5,579.89","5,604.87","5,570.01","7.24M","0.44%"
"01/22/2013","5,579.89","5,629.03","5,629.03","5,531.94","21.12M","-0.87%"
"01/21/2013","5,629.03","5,689.89","5,703.59","5,619.37","12.41M","-1.07%"
"01/18/2013","5,689.89","5,664.90","5,693.70","5,633.41","12.93M","0.44%"
"01/17/2013","5,664.90","5,658.12","5,670.61","5,621.90","9.87M","0.12%"
"01/16/2013","5,658.12","5,593.88","5,658.12","5,563.34","17.14M","1.15%"
"01/15/2013","5,593.88","5,628.08","5,636.22","5,567.18","23.99M","-0.61%"
"01/14/2013","5,628.08","5,586.31","5,634.87","5,586.31","13.54M","0.75%"
"01/11/2013","5,586.31","5,567.83","5,605.93","5,527.03","30.77M","0.33%"
"01/10/2013","5,567.83","5,541.30","5,567.83","5,518.23","24.59M","0.48%"
"01/09/2013","5,541.30","5,513.19","5,563.58","5,510.53","13.24M","0.51%"
"01/08/2013","5,513.19","5,414.46","5,518.57","5,388.35","20.61M","1.82%"
"01/07/2013","5,414.46","5,457.86","5,468.43","5,391.56","16.09M","-0.80%"
"01/04/2013","5,457.86","5,328.33","5,459.13","5,328.33","65.06M","2.43%"
"01/03/2013","5,328.33","5,149.56","5,347.83","5,149.56","24.33M","3.47%"
"01/01/2013","5,149.56","5,149.56","5,149.56","5,149.56","","0.00%"
"12/28/2012","5,149.56","5,128.40","5,157.33","5,103.19","11.75M","0.41%"
"12/27/2012","5,128.40","5,015.22","5,129.48","5,015.22","14.55M","2.26%"
"12/21/2012","5,015.22","4,932.96","5,016.15","4,914.50","24.28M","1.67%"
"12/20/2012","4,932.96","4,915.17","4,941.68","4,873.77","8.81M","0.36%"
"12/19/2012","4,915.17","4,887.36","4,919.21","4,886.54","7.94M","0.57%"
"12/18/2012","4,887.36","4,839.62","4,898.93","4,839.55","27.67M","0.99%"
"12/17/2012","4,839.62","4,829.05","4,839.62","4,817.46","12.94M","0.22%"
"12/14/2012","4,829.05","4,822.57","4,835.52","4,809.39","13.81M","0.13%"
"12/13/2012","4,822.57","4,820.02","4,839.74","4,814.03","8.12M","0.05%"
"12/12/2012","4,820.02","4,773.58","4,834.97","4,773.58","17.15M","0.97%"
"12/11/2012","4,773.58","4,749.65","4,781.38","4,749.56","13.33M","0.50%"
"12/10/2012","4,749.65","4,756.83","4,771.28","4,746.45","10.78M","-0.15%"
"12/07/2012","4,756.83","4,791.26","4,793.36","4,752.17","8.62M","-0.72%"
"12/06/2012","4,791.26","4,786.19","4,826.17","4,775.67","15.15M","0.11%"
"12/05/2012","4,786.19","4,796.47","4,810.62","4,777.59","9.15M","-0.21%"
"12/04/2012","4,796.47","4,807.38","4,813.43","4,790.33","15.44M","-0.23%"
"12/03/2012","4,807.38","4,790.91","4,810.47","4,788.61","11.93M","0.34%"
"11/29/2012","4,790.91","4,750.82","4,816.32","4,732.04","31.84M","0.84%"
"11/28/2012","4,750.82","4,775.31","4,779.50","4,743.02","9.54M","-0.51%"
"11/27/2012","4,775.31","4,758.84","4,783.74","4,738.98","9.33M","0.35%"
"11/26/2012","4,758.84","4,775.60","4,779.80","4,745.75","11.33M","-0.35%"
"11/23/2012","4,775.60","4,770.54","4,776.53","4,751.92","1.71M","0.11%"
"11/22/2012","4,770.54","4,781.56","4,789.50","4,766.16","4.12M","-0.23%"
"11/21/2012","4,781.56","4,795.97","4,802.07","4,778.18","5.04M","-0.30%"
"11/20/2012","4,795.97","4,775.55","4,801.31","4,771.70","9.97M","0.43%"
"11/19/2012","4,775.55","4,758.75","4,789.74","4,758.75","5.19M","0.35%"
"11/16/2012","4,758.75","4,750.93","4,758.75","4,732.81","10.02M","0.16%"
"11/15/2012","4,750.93","4,791.77","4,791.77","4,732.93","5.52M","-0.85%"
"11/14/2012","4,791.77","4,793.85","4,817.84","4,775.51","12.64M","-0.04%"
"11/13/2012","4,793.85","4,824.98","4,824.98","4,774.60","9.06M","-0.65%"
"11/12/2012","4,824.98","4,854.95","4,859.27","4,821.50","6.98M","-0.62%"
"11/09/2012","4,854.95","4,847.07","4,866.44","4,835.13","6.94M","0.16%"
"11/08/2012","4,847.07","4,903.46","4,903.46","4,843.68","14.11M","-1.15%"
"11/07/2012","4,903.46","4,944.50","4,944.50","4,899.82","7.20M","-0.83%"
"11/06/2012","4,944.50","4,935.91","4,948.11","4,929.31","7.71M","0.17%"
"11/05/2012","4,935.91","4,925.69","4,936.06","4,913.50","8.64M","0.21%"
"11/02/2012","4,925.69","4,936.41","4,941.64","4,914.24","17.72M","-0.22%"
"11/01/2012","4,936.41","4,925.24","4,936.41","4,899.60","5.21M","0.23%"
"10/31/2012","4,925.24","4,883.12","4,931.44","4,883.12","18.83M","0.86%"
"10/30/2012","4,883.12","4,880.36","4,897.37","4,873.95","7.63M","0.06%"
"10/29/2012","4,880.36","4,890.97","4,891.06","4,855.27","18.92M","-0.22%"
"10/26/2012","4,890.97","4,891.62","4,891.62","4,863.22","7.63M","-0.01%"
"10/25/2012","4,891.62","4,893.17","4,899.72","4,881.52","3.10M","-0.03%"
"10/24/2012","4,893.17","4,870.91","4,898.72","4,863.32","7.84M","0.46%"
"10/23/2012","4,870.91","4,894.42","4,898.90","4,864.51","10.04M","-0.48%"
"10/22/2012","4,894.42","4,924.40","4,924.40","4,878.37","10.28M","-0.61%"
"10/19/2012","4,924.40","4,947.59","4,963.97","4,914.11","14.58M","-0.47%"
"10/18/2012","4,947.59","4,921.01","4,953.80","4,917.01","13.09M","0.54%"
"10/17/2012","4,921.01","4,890.93","4,937.09","4,890.93","27.00M","0.62%"
"10/16/2012","4,890.93","4,820.68","4,892.72","4,820.68","17.49M","1.46%"
"10/15/2012","4,820.68","4,818.50","4,838.51","4,808.07","8.54M","0.05%"
"10/12/2012","4,818.50","4,782.00","4,834.58","4,773.69","11.00M","0.76%"
"10/11/2012","4,782.00","4,809.33","4,809.33","4,725.83","20.17M","-0.57%"
"10/10/2012","4,809.33","4,799.94","4,811.36","4,778.98","2.42M","0.20%"
"10/09/2012","4,799.94","4,797.14","4,807.24","4,773.36","9.11M","0.06%"
"10/08/2012","4,797.14","4,826.18","4,828.68","4,769.42","6.14M","-0.60%"
"10/05/2012","4,826.18","4,781.84","4,828.97","4,770.17","7.64M","0.93%"
"10/04/2012","4,781.84","4,723.07","4,781.84","4,722.89","6.77M","1.24%"
"10/03/2012","4,723.07","4,768.31","4,768.31","4,723.07","8.24M","-0.95%"
"10/02/2012","4,768.31","4,750.41","4,793.60","4,750.41","23.74M","0.38%"
"10/01/2012","4,750.41","4,725.11","4,752.26","4,718.69","3.00M","0.54%"
"09/28/2012","4,725.11","4,744.02","4,777.67","4,720.82","11.72M","-0.40%"
"09/27/2012","4,744.02","4,750.07","4,781.88","4,743.74","8.25M","-0.13%"
"09/26/2012","4,750.07","4,822.90","4,822.90","4,711.50","24.61M","-1.51%"
"09/25/2012","4,822.90","4,814.76","4,835.63","4,807.63","10.83M","0.17%"
"09/24/2012","4,814.76","4,910.39","4,922.06","4,806.52","6.09M","-1.95%"
"09/21/2012","4,910.39","4,916.49","4,957.24","4,904.54","9.64M","-0.12%"
"09/20/2012","4,916.49","4,962.80","4,962.80","4,914.97","7.54M","-0.93%"
"09/19/2012","4,962.80","4,987.37","4,999.58","4,953.79","11.47M","-0.49%"
"09/18/2012","4,987.37","4,975.32","4,990.26","4,942.78","17.56M","0.24%"
"09/17/2012","4,975.32","4,977.47","4,987.67","4,952.85","12.04M","-0.04%"
"09/14/2012","4,977.47","4,933.90","5,001.49","4,933.90","44.12M","0.88%"
"09/13/2012","4,933.90","4,946.91","4,947.84","4,922.81","13.17M","-0.26%"
"09/12/2012","4,946.91","4,905.81","4,956.52","4,902.75","15.56M","0.84%"
"09/11/2012","4,905.81","4,929.45","4,939.75","4,895.75","9.11M","-0.48%"
"09/10/2012","4,929.45","4,922.78","4,933.49","4,901.25","18.22M","0.14%"
"09/07/2012","4,922.78","4,823.65","4,924.49","4,823.65","29.44M","2.06%"
"09/06/2012","4,823.65","4,795.28","4,823.65","4,795.28","11.68M","0.59%"
"09/05/2012","4,795.28","4,801.68","4,812.61","4,792.52","8.84M","-0.13%"
"09/04/2012","4,801.68","4,818.85","4,819.53","4,793.81","8.50M","-0.36%"
"09/03/2012","4,818.85","4,812.87","4,832.56","4,804.39","8.58M","0.12%"
"08/31/2012","4,812.87","4,811.36","4,828.02","4,796.29","10.56M","0.03%"
"08/30/2012","4,811.36","4,818.11","4,828.48","4,808.59","8.69M","-0.14%"
"08/29/2012","4,818.11","4,814.17","4,820.33","4,804.71","17.93M","0.08%"
"08/28/2012","4,814.17","4,820.41","4,828.65","4,800.54","6.64M","-0.13%"
"08/27/2012","4,820.41","4,827.87","4,835.69","4,792.84","8.01M","-0.15%"
"08/24/2012","4,827.87","4,856.76","4,861.84","4,802.99","8.44M","-0.59%"
"08/23/2012","4,856.76","4,858.75","4,889.27","4,852.39","13.85M","-0.04%"
"08/22/2012","4,858.75","4,864.05","4,873.27","4,836.93","11.50M","-0.11%"
"08/21/2012","4,864.05","4,845.85","4,866.68","4,823.26","24.13M","0.38%"
"08/20/2012","4,845.85","4,828.51","4,863.64","4,817.82","8.50M","0.36%"
"08/17/2012","4,828.51","4,791.41","4,833.80","4,769.53","21.49M","0.77%"
"08/16/2012","4,791.41","4,732.73","4,797.47","4,725.86","19.37M","1.24%"
"08/14/2012","4,732.73","4,731.72","4,771.00","4,707.57","10.01M","0.02%"
"08/13/2012","4,731.72","4,671.44","4,761.76","4,660.46","19.45M","1.29%"
"08/10/2012","4,671.44","4,682.29","4,682.29","4,647.15","7.90M","-0.23%"
"08/09/2012","4,682.29","4,689.00","4,713.65","4,677.44","5.53M","-0.14%"
"08/08/2012","4,689.00","4,729.22","4,739.73","4,686.07","7.60M","-0.85%"
"08/07/2012","4,729.22","4,781.68","4,797.36","4,727.41","5.49M","-1.10%"
"08/06/2012","4,781.68","4,741.53","4,790.55","4,741.53","7.68M","0.85%"
"08/03/2012","4,741.53","4,728.58","4,775.26","4,687.03","20.72M","0.27%"
"08/02/2012","4,728.58","4,775.38","4,786.13","4,727.99","14.98M","-0.98%"
"08/01/2012","4,775.38","4,693.35","4,775.38","4,689.27","25.20M","1.75%"
"07/31/2012","4,693.35","4,652.64","4,695.66","4,642.14","16.02M","0.87%"
"07/30/2012","4,652.64","4,660.72","4,669.67","4,622.80","8.16M","-0.17%"
"07/27/2012","4,660.72","4,634.36","4,660.72","4,627.67","19.22M","0.57%"
"07/26/2012","4,634.36","4,590.26","4,636.92","4,583.48","6.23M","0.96%"
"07/25/2012","4,590.26","4,512.43","4,602.04","4,512.43","33.22M","1.72%"
"07/24/2012","4,512.43","4,526.02","4,550.76","4,506.93","6.04M","-0.30%"
"07/23/2012","4,526.02","4,671.23","4,671.23","4,521.11","17.89M","-3.11%"
"07/20/2012","4,671.23","4,747.24","4,747.24","4,665.47","3.76M","-1.60%"
"07/19/2012","4,747.24","4,759.17","4,783.01","4,723.33","14.03M","-0.25%"
"07/18/2012","4,759.17","4,735.35","4,759.17","4,699.36","7.13M","0.50%"
"07/17/2012","4,735.35","4,699.17","4,745.69","4,645.61","5.34M","0.77%"
"07/16/2012","4,699.17","4,635.32","4,708.27","4,592.16","19.85M","1.38%"
"07/13/2012","4,635.32","4,606.74","4,645.37","4,606.74","17.23M","0.62%"
"07/12/2012","4,606.74","4,583.50","4,616.11","4,555.76","13.08M","0.51%"
"07/11/2012","4,583.50","4,589.15","4,625.73","4,569.88","12.34M","-0.12%"
"07/10/2012","4,589.15","4,554.76","4,595.93","4,539.42","19.39M","0.76%"
"07/09/2012","4,554.76","4,506.74","4,559.90","4,506.74","41.56M","1.07%"
"07/06/2012","4,506.74","4,533.55","4,540.49","4,497.33","8.32M","-0.59%"
"07/05/2012","4,533.55","4,551.91","4,577.42","4,513.70","12.94M","-0.40%"
"07/04/2012","4,551.91","4,702.81","4,702.81","4,525.90","25.97M","-3.21%"
"07/03/2012","4,702.81","4,661.55","4,716.49","4,661.55","19.85M","0.89%"
"07/02/2012","4,661.55","4,528.16","4,679.35","4,528.16","37.99M","2.95%"
"06/29/2012","4,528.16","4,431.76","4,540.94","4,431.76","34.14M","2.18%"
"06/28/2012","4,431.76","4,386.90","4,443.42","4,362.04","16.92M","1.02%"
"06/27/2012","4,386.90","4,348.22","4,397.52","4,343.98","3.42M","0.89%"
"06/26/2012","4,348.22","4,427.61","4,427.61","4,346.44","22.89M","-1.79%"
"06/25/2012","4,427.61","4,473.48","4,473.48","4,392.05","12.29M","-1.03%"
"06/22/2012","4,473.48","4,504.80","4,504.80","4,445.84","22.71M","-0.70%"
"06/21/2012","4,504.80","4,540.81","4,547.38","4,488.95","11.71M","-0.79%"
"06/20/2012","4,540.81","4,535.68","4,561.57","4,528.10","14.85M","0.11%"
"06/19/2012","4,535.68","4,548.93","4,548.93","4,451.21","46.36M","-0.29%"
"06/18/2012","4,548.93","4,494.51","4,597.85","4,494.51","19.37M","1.21%"
"06/15/2012","4,494.51","4,467.14","4,494.51","4,455.20","20.89M","0.61%"
"06/14/2012","4,467.14","4,443.15","4,467.14","4,414.52","10.43M","0.54%"
"06/13/2012","4,443.15","4,438.40","4,465.15","4,416.61","14.19M","0.11%"
"06/12/2012","4,438.40","4,464.39","4,464.39","4,419.03","13.88M","-0.58%"
"06/11/2012","4,464.39","4,387.34","4,479.24","4,387.34","22.64M","1.76%"
"06/08/2012","4,387.34","4,431.71","4,431.71","4,371.50","7.33M","-1.00%"
"06/07/2012","4,431.71","4,362.66","4,457.44","4,362.66","12.27M","1.58%"
"06/06/2012","4,362.66","4,303.57","4,379.51","4,303.57","17.43M","1.37%"
"06/05/2012","4,303.57","4,375.35","4,392.48","4,278.37","17.58M","-1.64%"
"06/01/2012","4,375.35","4,567.44","4,567.44","4,375.35","27.51M","-4.21%"
"05/31/2012","4,567.44","4,620.79","4,620.89","4,567.37","15.67M","-1.15%"
"05/30/2012","4,620.79","4,667.96","4,667.96","4,591.72","6.55M","-1.01%"
"05/29/2012","4,667.96","4,638.90","4,671.07","4,638.31","6.52M","0.63%"
"05/28/2012","4,638.90","4,672.89","4,713.99","4,635.76","4.59M","-0.73%"
"05/25/2012","4,672.89","4,625.59","4,700.93","4,619.78","6.31M","1.02%"
"05/24/2012","4,625.59","4,651.26","4,662.33","4,601.79","19.23M","-0.55%"
"05/23/2012","4,651.26","4,700.49","4,700.49","4,648.92","11.60M","-1.05%"
"05/22/2012","4,700.49","4,595.31","4,700.49","4,595.31","9.89M","2.29%"
"05/21/2012","4,595.31","4,653.51","4,663.37","4,595.13","19.01M","-1.25%"
"05/18/2012","4,653.51","4,715.69","4,715.69","4,637.73","20.60M","-1.32%"
"05/17/2012","4,715.69","4,720.80","4,759.05","4,698.58","16.24M","-0.11%"
"05/16/2012","4,720.80","4,751.52","4,751.52","4,623.34","14.37M","-0.65%"
"05/15/2012","4,751.52","4,816.10","4,816.10","4,678.65","35.48M","-1.34%"
"05/14/2012","4,816.10","5,026.19","5,026.19","4,806.77","31.66M","-4.18%"
"05/11/2012","5,026.19","5,077.57","5,077.57","5,026.07","18.14M","-1.01%"
"05/10/2012","5,077.57","5,268.22","5,278.26","5,077.57","37.43M","-3.62%"
"05/09/2012","5,268.22","5,373.21","5,389.61","5,267.87","35.53M","-1.95%"
"05/08/2012","5,373.21","5,348.49","5,377.89","5,340.98","13.72M","0.46%"
"05/07/2012","5,348.49","5,370.55","5,370.55","5,307.57","17.65M","-0.41%"
"05/04/2012","5,370.55","5,385.67","5,402.42","5,356.75","6.93M","-0.28%"
"05/03/2012","5,385.67","5,304.17","5,385.67","5,290.96","10.02M","1.54%"
"05/02/2012","5,304.17","5,322.64","5,391.12","5,304.17","45.62M","-0.35%"
"04/30/2012","5,322.64","5,331.59","5,350.39","5,297.06","8.18M","-0.17%"
